Date,Open,High,Low,Close,Adj Close,Volume,Group
21/03/2018,43.759998,43.772499,42.814999,42.817501,41.035923,148219600,9
22/03/2018,42.5,43.169998,42.150002,42.212502,40.456093,165963200,9
23/03/2018,42.0975,42.48,41.235001,41.235001,39.519264,164115200,9
26/03/2018,42.017502,43.275002,41.610001,43.192501,41.395329,150164800,9
27/03/2018,43.419998,43.787498,41.73,42.084999,40.333897,163690400,9
28/03/2018,41.8125,42.505001,41.297501,41.619999,39.888248,166674000,9
29/03/2018,41.952499,42.9375,41.724998,41.945,40.199734,153594000,9
02/04/2018,41.66,42.235001,41.1175,41.669998,39.936165,150347200,9
03/04/2018,41.91,42.1875,41.220001,42.0975,40.345882,121112000,9
04/04/2018,41.220001,43.002499,41.192501,42.9025,41.117386,138422000,9
05/04/2018,43.145,43.557499,43.02,43.200001,41.402504,107732800,9
06/04/2018,42.7425,43.119999,42.049999,42.095001,40.343491,140021200,9
09/04/2018,42.470001,43.272499,42.462502,42.512501,40.743618,116070800,9
10/04/2018,43.25,43.5,42.8825,43.3125,41.510326,113634400,9
11/04/2018,43.057499,43.48,42.924999,43.110001,41.316246,89726400,9
12/04/2018,43.352501,43.75,43.259998,43.535,41.723564,91557200,9
13/04/2018,43.695,43.959999,43.462502,43.682499,41.864929,100497200,9
16/04/2018,43.7575,44.047501,43.7075,43.955002,42.126099,86313600,9
17/04/2018,44.122501,44.735001,44.102501,44.560001,42.705917,106421600,9
18/04/2018,44.452499,44.705002,44.220001,44.459999,42.610077,83018000,9
19/04/2018,43.439999,43.8475,43.165001,43.200001,41.402504,139235200,9
20/04/2018,42.650002,42.805,41.357498,41.43,39.70615,261964400,9
23/04/2018,41.7075,41.73,41.022499,41.310001,39.591145,146062000,9
24/04/2018,41.4175,41.5825,40.305,40.735001,39.040077,134768000,9
25/04/2018,40.654999,41.355,40.602501,40.912498,39.210178,113528400,9
26/04/2018,41.029999,41.432499,40.842499,41.055,39.346756,111852000,9
27/04/2018,41,41.0825,40.157501,40.580002,38.891525,142623200,9
30/04/2018,40.532501,41.814999,40.459999,41.314999,39.595936,169709600,9
01/05/2018,41.602501,42.299999,41.317501,42.275002,40.515991,214277600,9
02/05/2018,43.807499,44.4375,43.450001,44.142502,42.30579,266157600,9
03/05/2018,43.970001,44.375,43.610001,44.2225,42.382462,136272800,9
04/05/2018,44.5625,46.0625,44.5425,45.9575,44.045269,224805200,9
07/05/2018,46.294998,46.9175,46.1875,46.290001,44.363937,169805600,9
08/05/2018,46.247501,46.555,45.9175,46.512501,44.577183,113611200,9
09/05/2018,46.637501,46.849998,46.305,46.84,44.891052,92844800,9
10/05/2018,46.935001,47.592499,46.912498,47.509998,45.533169,111957200,9
11/05/2018,47.372501,47.514999,46.862499,47.147499,45.360001,104848800,9
14/05/2018,47.252499,47.3825,46.965,47.037498,45.254173,83115200,9
15/05/2018,46.695,46.767502,46.275002,46.610001,44.842876,94780800,9
16/05/2018,46.517502,47.115002,46.5,47.044998,45.261387,76732400,9
17/05/2018,47,47.227501,46.59,46.747501,44.975166,69176000,9
18/05/2018,46.797501,46.952499,46.532501,46.577499,44.811604,73190800,9
21/05/2018,47,47.317501,46.727501,46.907501,45.129101,73603200,9
22/05/2018,47.095001,47.220001,46.695,46.790001,45.016052,60962800,9
23/05/2018,46.587502,47.125,46.439999,47.09,45.30468,80233600,9
24/05/2018,47.192501,47.209999,46.552502,47.037498,45.254173,92936000,9
25/05/2018,47.057499,47.412498,46.912498,47.145,45.357594,69844000,9
29/05/2018,46.900002,47.1875,46.717499,46.974998,45.194038,90056400,9
30/05/2018,46.93,47,46.695,46.875,45.097832,74762000,9
31/05/2018,46.805,47.057499,46.535,46.717499,44.946297,109931200,9
01/06/2018,46.997501,47.564999,46.9375,47.560001,45.756855,93770000,9
04/06/2018,47.91,48.355,47.837502,47.9575,46.139286,105064800,9
05/06/2018,48.267502,48.485001,48.09,48.327499,46.495258,86264000,9
06/06/2018,48.407501,48.52,47.98,48.494999,46.656406,83734400,9
07/06/2018,48.535,48.549999,48.084999,48.365002,46.531342,85388800,9
08/06/2018,47.7925,48,47.442501,47.924999,46.108013,106627200,9
11/06/2018,47.837502,47.9925,47.552502,47.807499,45.99498,73234000,9
12/06/2018,47.8475,48.1525,47.787498,48.07,46.24752,67644400,9
13/06/2018,48.105,48.220001,47.610001,47.674999,45.8675,86553600,9
14/06/2018,47.887501,47.892502,47.555,47.700001,45.891548,86440400,9
15/06/2018,47.5075,47.540001,47.064999,47.209999,45.420128,246876800,9
18/06/2018,46.970001,47.305,46.799999,47.185001,45.396076,73939600,9
19/06/2018,46.285,46.5825,45.862499,46.422501,44.662479,134314000,9
20/06/2018,46.587502,46.799999,46.432499,46.625,44.857311,82514800,9
21/06/2018,46.8125,47.087502,46.235001,46.365002,44.607166,102847600,9
22/06/2018,46.529999,46.537498,46.174999,46.23,44.47728,108801600,9
25/06/2018,45.849998,46.23,45.182499,45.5425,43.815849,126652400,9
26/06/2018,45.747501,46.6325,45.634998,46.107498,44.359432,98276800,9
27/06/2018,46.307499,46.82,46.0075,46.040001,44.294491,101141200,9
28/06/2018,46.025002,46.552502,45.950001,46.375,44.616791,69460800,9
29/06/2018,46.572498,46.797501,45.727501,46.2775,44.52298,90950800,9
02/07/2018,45.955002,46.825001,45.855,46.794998,45.020855,70925200,9
03/07/2018,46.947498,46.987499,45.884998,45.98,44.236759,55819200,9
05/07/2018,46.314999,46.602501,46.07,46.349998,44.592731,66416800,9
06/07/2018,46.355,47.107498,46.299999,46.9925,45.210869,69940800,9
09/07/2018,47.375,47.669998,47.325001,47.645,45.838638,79026400,9
10/07/2018,47.677502,47.82,47.544998,47.587502,45.783321,63756400,9
11/07/2018,47.125,47.445,46.9025,46.970001,45.189228,75326000,9
12/07/2018,47.3825,47.852501,47.327499,47.7575,45.946865,72164400,9
13/07/2018,47.77,47.959999,47.724998,47.8325,46.01902,50055600,9
16/07/2018,47.880001,48.162498,47.605,47.727501,45.918007,60172400,9
17/07/2018,47.4375,47.967499,47.299999,47.862499,46.04789,62138000,9
18/07/2018,47.945,47.950001,47.482498,47.599998,45.795341,65573600,9
19/07/2018,47.422501,48.137501,47.422501,47.970001,46.151318,81147200,9
20/07/2018,47.945,48.107498,47.5425,47.860001,46.045486,82704800,9
23/07/2018,47.669998,47.990002,47.389999,47.9025,46.086372,63957600,9
24/07/2018,48.112499,48.415001,48.012501,48.25,46.420696,74791600,9
25/07/2018,48.264999,48.712502,48.107498,48.705002,46.858452,66839600,9
26/07/2018,48.6525,48.990002,48.4025,48.552502,46.711735,76304000,9
27/07/2018,48.747501,48.797501,47.525002,47.744999,45.934849,96096000,9
30/07/2018,47.974998,48.049999,47.267502,47.477501,45.67749,84118000,9
31/07/2018,47.575001,48.035,47.334999,47.572498,45.768883,157492000,9
01/08/2018,49.782501,50.439999,49.327499,50.375,48.46513,271742800,9
02/08/2018,50.145,52.095001,50.087502,51.8475,49.881802,249616000,9
03/08/2018,51.7575,52.185001,51.369999,51.997501,50.026119,133789600,9
06/08/2018,52,52.3125,51.767502,52.267502,50.285881,101701600,9
07/08/2018,52.330002,52.375,51.689999,51.7775,49.814457,102349600,9
08/08/2018,51.512501,51.952499,51.130001,51.8125,49.848133,90102000,9
09/08/2018,52.3825,52.445,51.799999,52.220001,50.240189,93970400,9
10/08/2018,51.84,52.275002,51.6675,51.8825,50.090534,98444800,9
13/08/2018,52.327499,52.737499,51.924999,52.217499,50.413963,103563600,9
14/08/2018,52.540001,52.639999,52.064999,52.4375,50.626373,82992000,9
15/08/2018,52.305,52.685001,52.0825,52.560001,50.744648,115230400,9
16/08/2018,52.9375,53.452499,52.8675,53.330002,51.488045,114001600,9
17/08/2018,53.360001,54.487499,53.290001,54.395,52.516258,141708000,9
20/08/2018,54.525002,54.794998,53.7775,53.865002,52.004566,121150800,9
21/08/2018,54.200001,54.297501,53.5075,53.759998,51.903187,104639200,9
22/08/2018,53.525002,54.09,53.459999,53.762501,51.905609,76072400,9
23/08/2018,53.662498,54.262501,53.650002,53.872501,52.011806,75532800,9
24/08/2018,54.150002,54.224998,53.7775,54.040001,52.173523,73905600,9
27/08/2018,54.287498,54.685001,54.0825,54.485001,52.603149,82100400,9
28/08/2018,54.752499,55.134998,54.73,54.924999,53.02795,91107200,9
29/08/2018,55.037498,55.872501,54.852501,55.744999,53.819626,109019200,9
30/08/2018,55.8125,57.064999,55.599998,56.2575,54.314426,195175200,9
31/08/2018,56.627499,57.217499,56.5,56.907501,54.941982,173360400,9
04/09/2018,57.102501,57.294998,56.657501,57.09,55.118179,109560400,9
05/09/2018,57.247501,57.4175,56.275002,56.717499,54.758545,133332000,9
06/09/2018,56.557499,56.837502,55.325001,55.775002,53.848602,137160000,9
07/09/2018,55.462502,56.342499,55.177502,55.325001,53.414143,150479200,9
10/09/2018,55.237499,55.462502,54.1175,54.5825,52.697289,158066000,9
11/09/2018,54.502499,56.075001,54.139999,55.962502,54.029625,142996000,9
12/09/2018,56.235001,56.25,54.959999,55.267502,53.358624,197114800,9
13/09/2018,55.880001,57.087502,55.642502,56.602501,54.647518,166825600,9
14/09/2018,56.4375,56.709999,55.630001,55.959999,54.027203,127997200,9
17/09/2018,55.537498,55.737499,54.317501,54.470001,52.588669,148780400,9
18/09/2018,54.447498,55.462502,54.279999,54.560001,52.67556,126286800,9
19/09/2018,54.625,54.904999,53.825001,54.592499,52.706936,108495200,9
20/09/2018,55.060001,55.57,54.787498,55.0075,53.107605,106435200,9
21/09/2018,55.195,55.34,54.322498,54.415001,52.535576,384986800,9
24/09/2018,54.205002,55.314999,54.157501,55.197498,53.291042,110773600,9
25/09/2018,54.9375,55.705002,54.924999,55.547501,53.628952,98217600,9
26/09/2018,55.25,55.9375,54.939999,55.105,53.201733,95938800,9
27/09/2018,55.955002,56.610001,55.884998,56.237499,54.295124,120724800,9
28/09/2018,56.197498,56.459999,56.005001,56.435001,54.485802,91717600,9
01/10/2018,56.987499,57.355,56.587502,56.814999,54.852676,94403200,9
02/10/2018,56.8125,57.5,56.657501,57.32,55.340233,99152800,9
03/10/2018,57.512501,58.3675,57.445,58.017502,56.013641,114619200,9
04/10/2018,57.695,58.087502,56.682499,56.997501,55.028873,128168000,9
05/10/2018,56.990002,57.102501,55.145,56.072498,54.135815,134322000,9
08/10/2018,55.552502,56.200001,55.049999,55.942501,54.010315,118655600,9
09/10/2018,55.91,56.817501,55.5625,56.717499,54.758545,107564000,9
10/10/2018,56.365002,56.587502,54.012501,54.09,52.22179,167962400,9
11/10/2018,53.630001,54.875,53.080002,53.612499,51.760784,212497600,9
12/10/2018,55.105,55.720001,54.209999,55.5275,53.60965,161351600,9
15/10/2018,55.290001,55.4575,54.317501,54.34,52.463158,123164000,9
16/10/2018,54.732498,55.747501,54.189999,55.537498,53.619297,116736000,9
17/10/2018,55.575001,55.66,54.834999,55.297501,53.387589,91541600,9
18/10/2018,54.465,54.935001,53.25,54.005001,52.139729,130325200,9
19/10/2018,54.514999,55.314999,54.357498,54.827499,52.933823,132314800,9
22/10/2018,54.947498,55.84,54.735001,55.162498,53.257252,115168400,9
23/10/2018,53.9575,55.8125,53.674999,55.682499,53.759293,155071200,9
24/10/2018,55.650002,56.057499,53.634998,53.772499,51.915257,163702000,9
25/10/2018,54.427502,55.345001,54.1875,54.950001,53.052094,119423200,9
26/10/2018,53.974998,55.047501,53.1675,54.075001,52.20731,189033600,9
29/10/2018,54.797501,54.922501,51.522499,53.060001,51.227375,183742000,9
30/10/2018,52.787498,53.794998,52.317501,53.325001,51.483223,146640000,9
31/10/2018,54.220001,55.112499,54.154999,54.715,52.825207,153435600,9
01/11/2018,54.762501,55.59,54.202499,55.555,53.636192,233292800,9
02/11/2018,52.387501,53.412498,51.357498,51.869999,50.078476,365314800,9
05/11/2018,51.075001,51.0975,49.5425,50.397499,48.656826,264654800,9
06/11/2018,50.48,51.18,50.422501,50.942501,49.183006,127531600,9
07/11/2018,51.4925,52.514999,51.032501,52.487499,50.674641,133697600,9
08/11/2018,52.494999,52.529999,51.6875,52.122501,50.497833,101450400,9
09/11/2018,51.387501,51.502499,50.5625,51.1175,49.524155,137463200,9
12/11/2018,49.75,49.962502,48.447498,48.5425,47.029419,204542000,9
13/11/2018,47.907501,49.294998,47.862499,48.057499,46.559536,187531600,9
14/11/2018,48.474998,48.619999,46.482498,46.700001,45.244358,243204000,9
15/11/2018,47.0975,47.9925,46.724998,47.852501,46.360935,185915200,9
16/11/2018,47.625,48.7425,47.365002,48.3825,46.874409,147713200,9
19/11/2018,47.5,47.674999,46.247501,46.465,45.016678,167701200,9
20/11/2018,44.592499,45.3675,43.877499,44.244999,42.865883,271300800,9
21/11/2018,44.932499,45.067501,44.137501,44.195,42.817429,124496800,9
23/11/2018,43.735001,44.150002,43.025002,43.072498,41.729916,94496000,9
26/11/2018,43.560001,43.737499,42.564999,43.654999,42.294266,179994000,9
27/11/2018,42.877499,43.692501,42.720001,43.560001,42.202229,165549600,9
28/11/2018,44.182499,45.322498,43.732498,45.235001,43.825012,184250000,9
29/11/2018,45.665001,45.700001,44.424999,44.887501,43.48835,167080000,9
30/11/2018,45.072498,45.0825,44.2575,44.645,43.253407,158126000,9
03/12/2018,46.115002,46.235001,45.302502,46.205002,44.764782,163210000,9
04/12/2018,45.237499,45.5975,44.067501,44.172501,42.795639,165377200,9
06/12/2018,42.939999,43.695,42.605,43.68,42.318485,172393600,9
07/12/2018,43.372501,43.622501,42.075001,42.122501,40.809536,169126400,9
10/12/2018,41.25,42.522499,40.8325,42.400002,41.078384,248104000,9
11/12/2018,42.915001,42.947498,41.75,42.157501,40.843441,189126800,9
12/12/2018,42.599998,42.98,42.255001,42.275002,40.957283,142510800,9
13/12/2018,42.622501,43.142502,42.387501,42.737499,41.405365,127594400,9
14/12/2018,42.25,42.27,41.32,41.369999,40.080482,162814800,9
17/12/2018,41.362499,42.087502,40.682499,40.985001,39.707485,177151600,9
18/12/2018,41.345001,41.8825,41.0975,41.517502,40.223396,135366000,9
19/12/2018,41.5,41.862499,39.772499,40.2225,38.968761,196189200,9
20/12/2018,40.099998,40.5275,38.825001,39.2075,37.985397,259092000,9
21/12/2018,39.215,39.540001,37.407501,37.682499,36.507931,382978400,9
24/12/2018,37.037498,37.887501,36.647499,36.7075,35.56332,148676800,9
26/12/2018,37.075001,39.307499,36.68,39.2925,38.067745,234330000,9
27/12/2018,38.959999,39.192501,37.517502,39.037498,37.82069,212468400,9
28/12/2018,39.375,39.630001,38.637501,39.057499,37.840069,169165600,9
31/12/2018,39.6325,39.84,39.119999,39.435001,38.205803,140014000,9
02/01/2019,38.7225,39.712502,38.557499,39.48,38.249401,148158800,10
03/01/2019,35.994999,36.43,35.5,35.547501,34.439476,365248800,10
04/01/2019,36.1325,37.137501,35.950001,37.064999,35.909672,234428400,10
07/01/2019,37.174999,37.2075,36.474998,36.982498,35.829746,219111200,10
08/01/2019,37.389999,37.955002,37.130001,37.6875,36.512772,164101200,10
09/01/2019,37.822498,38.6325,37.407501,38.327499,37.13282,180396400,10
10/01/2019,38.125,38.4925,37.715,38.450001,37.251511,143122800,10
11/01/2019,38.220001,38.424999,37.877499,38.072498,36.885773,108092800,10
14/01/2019,37.712502,37.817501,37.305,37.5,36.33112,129756800,10
15/01/2019,37.567501,38.3475,37.512501,38.267502,37.074699,114843600,10
16/01/2019,38.27,38.970001,38.25,38.735001,37.52763,122278800,10
17/01/2019,38.549999,39.415001,38.314999,38.965,37.750454,119284800,10
18/01/2019,39.375,39.470001,38.994999,39.205002,37.982967,135004000,10
22/01/2019,39.102501,39.182499,38.154999,38.325001,37.130405,121576000,10
23/01/2019,38.537498,38.785,37.924999,38.48,37.280567,92522400,10
24/01/2019,38.5275,38.619999,37.935001,38.174999,36.985077,101766000,10
25/01/2019,38.869999,39.532501,38.580002,39.439999,38.210648,134142000,10
28/01/2019,38.947498,39.0825,38.415001,39.075001,37.857025,104768400,10
29/01/2019,39.0625,39.532501,38.5275,38.669998,37.464645,166348800,10
30/01/2019,40.8125,41.537498,40.057499,41.3125,40.02478,244439200,10
31/01/2019,41.5275,42.25,41.139999,41.610001,40.313007,162958400,10
01/02/2019,41.740002,42.244999,41.482498,41.630001,40.332386,130672400,10
04/02/2019,41.852501,42.915001,41.82,42.8125,41.478031,125982000,10
05/02/2019,43.215,43.77,43.087502,43.544998,42.187691,144406400,10
06/02/2019,43.662498,43.892502,43.212502,43.560001,42.202229,112958400,10
07/02/2019,43.099998,43.485001,42.584999,42.735001,41.402939,126966800,10
08/02/2019,42.247501,42.665001,42.105,42.602501,41.451591,95280000,10
11/02/2019,42.762501,42.802502,42.3125,42.357498,41.213211,83973600,10
12/02/2019,42.525002,42.75,42.424999,42.7225,41.568352,89134000,10
13/02/2019,42.8475,43.119999,42.48,42.544998,41.395641,89960800,10
14/02/2019,42.427502,42.814999,42.345001,42.700001,41.546455,87342800,10
15/02/2019,42.8125,42.924999,42.4375,42.605,41.454025,98507200,10
19/02/2019,42.427502,42.860001,42.372501,42.732498,41.578079,75891200,10
20/02/2019,42.797501,43.330002,42.747501,43.0075,41.84565,104457600,10
21/02/2019,42.950001,43.092499,42.575001,42.764999,41.609699,68998800,10
22/02/2019,42.895,43.25,42.845001,43.2425,42.074299,75652800,10
25/02/2019,43.540001,43.967499,43.487499,43.557499,42.380795,87493600,10
26/02/2019,43.427502,43.825001,43.2925,43.5825,42.405113,68280800,10
27/02/2019,43.302502,43.75,43.182499,43.717499,42.536469,111341600,10
28/02/2019,43.580002,43.727501,43.23,43.287498,42.118088,112861600,10
01/03/2019,43.57,43.787498,43.2225,43.7425,42.560799,103544800,10
04/03/2019,43.922501,44.4375,43.4925,43.962502,42.774853,109744800,10
05/03/2019,43.985001,44,43.634998,43.8825,42.69701,78949600,10
06/03/2019,43.6675,43.872501,43.485001,43.630001,42.451332,83241600,10
07/03/2019,43.467499,43.610001,43.005001,43.125,41.959972,99185600,10
08/03/2019,42.580002,43.267502,42.375,43.227501,42.059708,95997600,10
11/03/2019,43.872501,44.779999,43.837502,44.724998,43.516747,128044000,10
12/03/2019,45,45.6675,44.842499,45.227501,44.00568,129870400,10
13/03/2019,45.5625,45.825001,45.23,45.427502,44.200275,124130000,10
14/03/2019,45.974998,46.025002,45.639999,45.932499,44.691631,94318000,10
15/03/2019,46.212502,46.8325,45.935001,46.529999,45.272987,156171600,10
18/03/2019,46.450001,47.0975,46.447498,47.005001,45.735161,104879200,10
19/03/2019,47.087502,47.247501,46.48,46.6325,45.372723,126585600,10
20/03/2019,46.557499,47.372501,46.182499,47.040001,45.769211,124140800,10
21/03/2019,47.505001,49.0825,47.452499,48.772499,47.454906,204136800,10
22/03/2019,48.834999,49.422501,47.695,47.762501,46.472191,169630800,10
25/03/2019,47.877499,47.994999,46.650002,47.185001,45.910294,175381200,10
26/03/2019,47.915001,48.220001,46.145,46.697498,45.435959,199202000,10
27/03/2019,47.1875,47.439999,46.637501,47.1175,45.844616,119393600,10
28/03/2019,47.237499,47.389999,46.8825,47.18,45.905426,83121600,10
29/03/2019,47.4575,47.52,47.134998,47.487499,46.20462,94256000,10
01/04/2019,47.91,47.919998,47.095001,47.810001,46.518414,111448000,10
02/04/2019,47.772499,48.615002,47.762501,48.505001,47.194641,91062800,10
03/04/2019,48.3125,49.125,48.287498,48.837502,47.518154,93087200,10
04/04/2019,48.697498,49.092499,48.285,48.922501,47.600857,76457200,10
05/04/2019,49.112499,49.275002,48.982498,49.25,47.919506,74106400,10
08/04/2019,49.105,50.057499,49.084999,50.025002,48.673569,103526800,10
09/04/2019,50.080002,50.712502,49.807499,49.875,48.527626,143072800,10
10/04/2019,49.669998,50.185001,49.544998,50.154999,48.80006,86781200,10
11/04/2019,50.212502,50.25,49.610001,49.737499,48.393837,83603200,10
12/04/2019,49.799999,50.035,49.052502,49.717499,48.374382,111042800,10
15/04/2019,49.645,49.962502,49.502499,49.807499,48.461948,70146400,10
16/04/2019,49.865002,50.342499,49.639999,49.8125,48.466808,102785600,10
17/04/2019,49.884998,50.845001,49.6525,50.782501,49.41061,115627200,10
18/04/2019,50.779999,51.037498,50.630001,50.965,49.588181,96783200,10
22/04/2019,50.7075,51.235001,50.584999,51.1325,49.751156,77758000,10
23/04/2019,51.107498,51.9375,50.974998,51.869999,50.468727,93292000,10
24/04/2019,51.84,52.119999,51.762501,51.790001,50.390892,70162400,10
25/04/2019,51.7075,51.939999,51.279999,51.32,49.93359,74172800,10
26/04/2019,51.224998,51.25,50.529999,51.075001,49.69521,74596400,10
29/04/2019,51.099998,51.4925,50.965,51.1525,49.770615,88818800,10
30/04/2019,50.764999,50.849998,49.7775,50.1675,48.812218,186139600,10
01/05/2019,52.470001,53.827499,52.307499,52.630001,51.208199,259309200,10
02/05/2019,52.459999,53.162498,52.032501,52.287498,50.87495,127985200,10
03/05/2019,52.7225,52.959999,52.557499,52.9375,51.507393,83569600,10
06/05/2019,51.072498,52.209999,50.875,52.119999,50.711975,129772400,10
07/05/2019,51.470001,51.855,50.2075,50.715,49.344929,155054800,10
08/05/2019,50.474998,51.334999,50.4375,50.724998,49.354656,105358000,10
09/05/2019,50.099998,50.419998,49.165001,50.18,48.824387,139634400,10
10/05/2019,49.355,49.712502,48.192501,49.294998,48.147999,164834800,10
13/05/2019,46.927502,47.369999,45.712502,46.43,45.349667,229722400,10
14/05/2019,46.602501,47.424999,46.352501,47.165001,46.067558,146118800,10
15/05/2019,46.567501,47.9375,46.505001,47.73,46.619408,106178800,10
16/05/2019,47.477501,48.1175,47.209999,47.52,46.414303,132125600,10
17/05/2019,46.732498,47.724998,46.689999,47.25,46.150585,131516400,10
20/05/2019,45.880001,46.087502,45.07,45.772499,44.707458,154449200,10
21/05/2019,46.305,47,46.174999,46.650002,45.564545,113459200,10
22/05/2019,46.165001,46.427502,45.637501,45.695,44.631763,118994400,10
23/05/2019,44.950001,45.134998,44.452499,44.915001,43.869915,146118800,10
24/05/2019,45.049999,45.535,44.654999,44.7425,43.701427,94858800,10
28/05/2019,44.73,45.147499,44.477501,44.557499,43.520733,111792800,10
29/05/2019,44.105,44.837502,44,44.345001,43.313175,113924800,10
30/05/2019,44.487499,44.807499,44.1675,44.575001,43.537827,84873600,10
31/05/2019,44.057499,44.497501,43.747501,43.767502,42.749115,108174400,10
03/06/2019,43.900002,44.48,42.567501,43.325001,42.31691,161584400,10
04/06/2019,43.860001,44.9575,43.630001,44.91,43.865028,123872000,10
05/06/2019,46.07,46.247501,45.285,45.634998,44.573158,119093600,10
06/06/2019,45.77,46.3675,45.537498,46.305,45.227566,90105200,10
07/06/2019,46.627499,47.98,46.442501,47.537498,46.431393,122737600,10
10/06/2019,47.952499,48.842499,47.904999,48.145,47.024757,104883600,10
11/06/2019,48.715,49,48.400002,48.702499,47.569283,107731600,10
12/06/2019,48.487499,48.9925,48.3475,48.547501,47.417892,73012800,10
13/06/2019,48.674999,49.197498,48.400002,48.537498,47.408123,86698400,10
14/06/2019,47.887501,48.397499,47.575001,48.185001,47.063824,75046000,10
17/06/2019,48.224998,48.740002,48.0425,48.4725,47.344643,58676400,10
18/06/2019,49.012501,50.072498,48.802502,49.612499,48.458111,106204000,10
19/06/2019,49.919998,49.970001,49.327499,49.467499,48.316483,84496800,10
20/06/2019,50.092499,50.1525,49.5075,49.865002,48.704739,86056000,10
21/06/2019,49.700001,50.212502,49.537498,49.695,48.538689,191202400,10
24/06/2019,49.634998,50.040001,49.5425,49.645,48.489857,72881600,10
25/06/2019,49.607498,49.814999,48.822498,48.892502,47.754868,84281200,10
26/06/2019,49.442501,50.247501,49.337502,49.950001,48.787762,104270000,10
27/06/2019,50.072498,50.392502,49.892502,49.935001,48.773113,83598800,10
28/06/2019,49.669998,49.875,49.262501,49.48,48.328697,124442400,10
01/07/2019,50.7925,51.122501,50.162498,50.387501,49.215084,109012000,10
02/07/2019,50.352501,50.782501,50.34,50.682499,49.503204,67740800,10
03/07/2019,50.82,51.110001,50.672501,51.102501,49.913441,45448000,10
05/07/2019,50.837502,51.27,50.724998,51.057499,49.869484,69062000,10
08/07/2019,50.202499,50.349998,49.602501,50.005001,48.841476,101354400,10
09/07/2019,49.799999,50.377499,49.702499,50.310001,49.139389,82312000,10
10/07/2019,50.462502,50.932499,50.389999,50.807499,49.625305,71588400,10
11/07/2019,50.827499,51.0975,50.427502,50.4375,49.263916,80767200,10
12/07/2019,50.612499,51,50.549999,50.825001,49.642403,70380800,10
15/07/2019,51.022499,51.467499,51,51.302502,50.108788,67789600,10
16/07/2019,51.147499,51.5275,50.875,51.125,49.935413,67467200,10
17/07/2019,51.012501,51.272499,50.817501,50.837502,49.654606,56430000,10
18/07/2019,51,51.470001,50.924999,51.415001,50.21867,74162400,10
19/07/2019,51.447498,51.625,50.59,50.647499,49.469028,83717200,10
22/07/2019,50.912498,51.807499,50.9025,51.805,50.599594,89111600,10
23/07/2019,52.115002,52.227501,51.822498,52.209999,50.995167,73420800,10
24/07/2019,51.9175,52.287498,51.7925,52.1675,50.953667,59966400,10
25/07/2019,52.2225,52.310001,51.682499,51.755001,50.550758,55638400,10
26/07/2019,51.869999,52.432499,51.785,51.935001,50.72657,70475600,10
29/07/2019,52.115002,52.66,52.110001,52.419998,51.200279,86693600,10
30/07/2019,52.189999,52.540001,51.827499,52.195,50.980518,135742800,10
31/07/2019,54.105,55.342499,52.825001,53.259998,52.020744,277125600,10
01/08/2019,53.474998,54.5075,51.685001,52.107498,50.895054,216071600,10
02/08/2019,51.3825,51.607498,50.407501,51.005001,49.818211,163448400,10
05/08/2019,49.497501,49.662498,48.145,48.334999,47.210331,209572000,10
06/08/2019,49.077499,49.517502,48.509998,49.25,48.104046,143299200,10
07/08/2019,48.852501,49.889999,48.455002,49.759998,48.602177,133457600,10
08/08/2019,50.049999,50.8825,49.8475,50.857498,49.674141,108038000,10
09/08/2019,50.325001,50.689999,49.822498,50.247501,49.264809,98478800,10
12/08/2019,49.904999,50.512501,49.787498,50.119999,49.139793,89927600,10
13/08/2019,50.255001,53.035,50.119999,52.2425,51.220791,188874000,10
14/08/2019,50.790001,51.610001,50.647499,50.6875,49.696201,146189600,10
15/08/2019,50.865002,51.285,49.9175,50.435001,49.448643,108909600,10
16/08/2019,51.07,51.790001,50.959999,51.625,50.615368,110481600,10
19/08/2019,52.654999,53.182499,52.5075,52.587502,51.559048,97654400,10
20/08/2019,52.720001,53.337502,52.580002,52.59,51.561501,107537200,10
21/08/2019,53.247501,53.412498,52.900002,53.16,52.120346,86141600,10
22/08/2019,53.297501,53.610001,52.6875,53.115002,52.076225,89014800,10
23/08/2019,52.357498,53.012501,50.25,50.66,49.669239,187272000,10
26/08/2019,51.465,51.797501,51.264999,51.622501,50.612915,104174400,10
27/08/2019,51.965,52.137501,50.8825,51.040001,50.041805,103493200,10
28/08/2019,51.025002,51.43,50.830002,51.3825,50.377613,63755200,10
29/08/2019,52.125,52.330002,51.665001,52.252499,51.230591,83962000,10
30/08/2019,52.540001,52.612499,51.799999,52.185001,51.164417,84573600,10
03/09/2019,51.607498,51.744999,51.055,51.424999,50.419273,80092000,10
04/09/2019,52.0975,52.369999,51.830002,52.297501,51.274715,76752400,10
05/09/2019,53,53.4925,52.877499,53.32,52.277218,95654800,10
06/09/2019,53.512501,53.605,53.127499,53.314999,52.272316,77449200,10
09/09/2019,53.709999,54.110001,52.767502,53.5425,52.495365,109237600,10
10/09/2019,53.465,54.195,52.927502,54.174999,53.115494,127111600,10
11/09/2019,54.517502,55.927502,54.432499,55.897499,54.80431,177158400,10
12/09/2019,56.200001,56.605,55.715,55.772499,54.681755,128906800,10
13/09/2019,55,55.197498,54.255001,54.6875,53.617973,159053200,10
16/09/2019,54.432499,55.032501,54.389999,54.974998,53.899849,84632400,10
